body,feature_id,lat,lon_east_0_360,aperture_long_axis_m,aperture_short_axis_m,inner_long_axis_m,inner_short_axis_m,depth_m,depth_is_minimum,type,source,source_detail,notes
mars,CC0874,8.54462,164.18188,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Cerberus fissure fracture
mars,CC0875,8.51968,164.13336,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Cerberus fissure fracture
mars,CC0876,8.50168,164.14728,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Cerberus fissure fracture
mars,CC0877,8.50073,164.14636,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Cerberus fissure fracture
mars,CC0878,8.49454,164.15131,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Cerberus fissure fracture
mars,CC0879,8.49268,164.15387,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Cerberus fissure fracture
mars,CC0880,8.48889,164.15811,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Cerberus fissure fracture
mars,CC0881,8.49161,164.1669,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Cerberus fissure fracture
mars,CC0882,8.47955,164.17313,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Cerberus fissure fracture
mars,CC0883,8.47311,164.19141,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Cerberus fissure fracture
mars,CC0884,24.59647,188.51474,,,,,,,irr,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Tartarus Rootless cone candidate
mars,CC0885,24.59772,188.51663,,,,,,,irr,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Tartarus Rootless cone candidate
mars,CC0886,24.58688,188.54453,,,,,,,irr,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Tartarus Rootless cone candidate
mars,CC0887,24.5863,188.54507,,,,,,,irr,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Tartarus Rootless cone candidate
mars,CC0888,24.58463,188.56036,,,,,,,irr,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Tartarus Rootless cone candidate
mars,CC0889,6.93188,170.78119,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Cerberus fissure fracture
mars,CC0890,6.93152,170.80847,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Cerberus fissure fracture
mars,CC0891,27.64392,246.9805,,,,,,,pit,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Tharsis vent candidate
mars,CC0892,27.64278,246.97845,,,,,,,pit,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Tharsis vent candidate
mars,CC0893,-71.885,143.27898,,,,,,,pol,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=South polar rim pit
mars,CC0894,-71.91489,143.36012,,,,,,,pol,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=South polar fracture pit
mars,CC0895,-71.878,143.21915,,,,,,,pol,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=South polar rim pit
mars,CC0896,-24.68652,235.51465,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=1; comment=Daedalia collapse pit in long fracuture lat=-24
mars,CC0897,28.17861,67.0433,,,,,,,irr,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Collapse pit/vent at top of mound - Huo Hsing Vallis
mars,CC0898,28.03603,67.09904,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Huo Hsing vallis - cliff wall fractures
mars,CC0899,0.37598,232.89648,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Cave / natural bridge near Biblis Patera
mars,CC0900,0.37378,232.89844,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Cave / natural bridge near Biblis Patera
mars,CC0901,26.27903,39.18118,,,,,,,pit,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Candidate region for sublimation caves in past or present ice flows
mars,CC0902,-10.15649,237.40894,,,,,,,pit,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=3; comment=Arisa flank
mars,CC0903,-0.66299,175.4827,,,,,,,smrp,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)","priority=2; comment=small 40m smrp with, dark albedo, i=55 in Appolinaris"
mars,CC0904,-0.61224,175.16791,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=pit  in Appolinaris
mars,CC0905,-1.67143,172.92551,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=1; comment=fracture pit in Appolinaris fractures Sun-facing trough rim candidate
mars,CC0906,-1.68074,172.93085,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=fracture pit in Appolinaris Sun-facing trough rim candidate
mars,CC0907,-1.6499,172.93153,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=fracture pit in Appolinaris Sun-facing trough rim candidate
mars,CC0908,-1.67847,172.95874,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=3; comment=fracture pit in Appolinaris Sun-facing trough rim candidate
mars,CC0909,-1.71619,172.82727,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=fracture pit in Appolinaris Sun-facing trough rim candidate
mars,CC0910,-1.7123,172.82632,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=fracture pit in Appolinaris Sun-facing trough rim candidate
mars,CC0911,-1.71724,172.82364,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=3; comment=fracture pit in Appolinaris Sun-facing trough rim candidate
mars,CC0912,-1.70386,172.87959,,,,,,,irr,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=sun-facing shadow in crater rim -- darkest at i=35
mars,CC0913,-1.09106,172.82474,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=sun-facing shadows - fracture at fracture edge
mars,CC0914,-1.08983,172.82581,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=sun-facing shadows - fracture at fracture edge
mars,CC0915,-1.08818,172.82655,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=sun-facing shadows - fracture at fracture edge
mars,CC0916,-1.07492,172.79601,,,,,,,flr,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=1; comment=Candidate in fracture network cascade face
mars,CC0917,0.48055,172.65723,,,,,,,rim,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=Very dark spot in crater rim
mars,CC0918,1.91823,177.98236,,,,,,,flr,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=Pit in fracture floor
mars,CC0919,9.65044,161.10464,,,,,,,crk,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Cerberus fractures in HiRISE
